Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID
2044,US-2017-158946,11/18/2017,11/23/2017,Standard Class,JW-15220,OFF-AR-10001860
2045,CA-2014-129168,8/17/2014,8/23/2014,Standard Class,KB-16585,OFF-PA-10001639
2046,CA-2016-131835,7/17/2016,7/21/2016,Standard Class,MC-17590,OFF-AP-10004487
2047,CA-2016-131835,7/17/2016,7/21/2016,Standard Class,MC-17590,TEC-PH-10001760
2048,CA-2016-131835,7/17/2016,7/21/2016,Standard Class,MC-17590,OFF-PA-10004071
2049,CA-2015-142237,07/11/2015,7/13/2015,First Class,CK-12595,FUR-FU-10004848
2050,CA-2015-142237,07/11/2015,7/13/2015,First Class,CK-12595,OFF-BI-10004022
2051,CA-2015-142237,07/11/2015,7/13/2015,First Class,CK-12595,OFF-BI-10003669
2052,CA-2015-142237,07/11/2015,7/13/2015,First Class,CK-12595,FUR-CH-10003833
2053,CA-2015-142237,07/11/2015,7/13/2015,First Class,CK-12595,OFF-AR-10003732
2054,CA-2015-142237,07/11/2015,7/13/2015,First Class,CK-12595,FUR-FU-10003142
2055,CA-2016-136434,12/01/2016,12/07/2016,Standard Class,RD-19480,FUR-FU-10001196
2056,CA-2017-120376,12/22/2017,12/25/2017,First Class,TP-21130,TEC-AC-10001114
2057,CA-2017-120376,12/22/2017,12/25/2017,First Class,TP-21130,FUR-CH-10002335
2058,CA-2017-120376,12/22/2017,12/25/2017,First Class,TP-21130,TEC-AC-10000844
2059,CA-2017-120376,12/22/2017,12/25/2017,First Class,TP-21130,FUR-TA-10004534
2060,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,OFF-FA-10002975
2061,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,OFF-ST-10003996
2062,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,OFF-BI-10002571
2063,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,OFF-PA-10000477
2064,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,OFF-BI-10004209
2065,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,OFF-ST-10001963
2066,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,FUR-CH-10003833
2067,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,TEC-AC-10004568
2068,CA-2014-106439,10/31/2014,11/04/2014,Standard Class,GG-14650,OFF-AR-10001419
2069,CA-2015-133452,4/13/2015,4/19/2015,Standard Class,ZC-21910,TEC-AC-10002800
2070,CA-2015-133452,4/13/2015,4/19/2015,Standard Class,ZC-21910,FUR-TA-10003954
2071,CA-2016-146521,7/21/2016,7/23/2016,Second Class,CC-12610,OFF-BI-10000301
2072,US-2017-110996,11/20/2017,11/25/2017,Standard Class,KA-16525,FUR-CH-10003956
2073,CA-2016-129693,11/26/2016,12/02/2016,Standard Class,TC-20980,OFF-BI-10002954
2074,CA-2017-122504,11/07/2017,11/12/2017,Second Class,DB-13270,TEC-AC-10003289
2075,CA-2017-122504,11/07/2017,11/12/2017,Second Class,DB-13270,TEC-PH-10002468
2076,CA-2014-131051,12/01/2014,12/05/2014,Standard Class,TR-21325,FUR-FU-10001861
2077,CA-2017-140676,09/12/2017,9/15/2017,First Class,BF-11080,OFF-PA-10004082
2078,CA-2017-140676,09/12/2017,9/15/2017,First Class,BF-11080,OFF-AP-10000358
2079,CA-2017-140676,09/12/2017,9/15/2017,First Class,BF-11080,OFF-PA-10004243
2080,CA-2015-120103,12/24/2015,12/29/2015,Standard Class,MS-17365,OFF-PA-10001295
2081,CA-2015-120103,12/24/2015,12/29/2015,Standard Class,MS-17365,TEC-PH-10002170
2082,CA-2015-120103,12/24/2015,12/29/2015,Standard Class,MS-17365,FUR-FU-10002885
2083,CA-2017-104647,2/23/2017,03/01/2017,Standard Class,CK-12595,OFF-PA-10002870
2084,CA-2014-110352,11/23/2014,11/29/2014,Standard Class,ED-13885,OFF-LA-10003923
2085,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,OFF-LA-10003510
2086,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,OFF-LA-10000248
2087,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,OFF-ST-10000060
2088,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,OFF-PA-10003129
2089,CA-2016-140501,6/23/2016,6/28/2016,Standard Class,IM-15070,OFF-FA-10004076
2090,CA-2015-139290,10/26/2015,10/30/2015,Standard Class,MY-17380,OFF-LA-10004008
2091,CA-2017-166142,7/15/2017,7/19/2017,Standard Class,MM-17260,OFF-BI-10004094
2092,CA-2017-166142,7/15/2017,7/19/2017,Standard Class,MM-17260,FUR-TA-10004607
2093,CA-2014-145926,11/17/2014,11/21/2014,Standard Class,MP-17470,FUR-CH-10004289
2094,CA-2015-149678,4/13/2015,4/15/2015,Second Class,AW-10840,OFF-SU-10004498
2095,US-2015-164357,11/25/2015,11/29/2015,Standard Class,SF-20065,OFF-AR-10001177
2096,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,OFF-BI-10001718
2097,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,OFF-AR-10004602
2098,US-2016-146570,5/15/2016,5/20/2016,Standard Class,SN-20710,OFF-AR-10003856
2099,CA-2017-124401,09/07/2017,09/12/2017,Standard Class,RD-19900,OFF-ST-10000649
2100,CA-2017-124401,09/07/2017,09/12/2017,Standard Class,RD-19900,TEC-AC-10002926
2101,US-2014-140116,03/10/2014,3/17/2014,Standard Class,KT-16480,OFF-ST-10000078
2102,US-2014-140116,03/10/2014,3/17/2014,Standard Class,KT-16480,OFF-AR-10001044
2103,CA-2014-123295,7/18/2014,7/18/2014,Same Day,AH-10120,FUR-CH-10002372
2104,CA-2017-167101,3/24/2017,3/28/2017,Second Class,BM-11650,OFF-PA-10000357
2105,CA-2017-167101,3/24/2017,3/28/2017,Second Class,BM-11650,TEC-AC-10001266
2106,US-2014-167633,9/30/2014,10/05/2014,Standard Class,BW-11200,OFF-PA-10004888
2107,US-2014-152723,9/26/2014,9/26/2014,Same Day,HG-14965,OFF-BI-10003460
2108,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,OFF-PA-10000157
2109,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,OFF-BI-10004519
2110,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,OFF-AR-10004272
2111,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,OFF-FA-10000585
2112,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,FUR-CH-10004218
2113,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,OFF-SU-10004231
2114,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,TEC-PH-10001578
2115,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,OFF-ST-10003638
2116,CA-2015-164882,10/31/2015,10/31/2015,Same Day,SG-20080,FUR-BO-10002213
2117,CA-2015-159786,10/12/2015,10/17/2015,Second Class,RK-19300,FUR-TA-10001307
2118,CA-2016-130267,9/19/2016,9/23/2016,Standard Class,SW-20245,OFF-PA-10002222
2119,CA-2017-155460,4/13/2017,4/15/2017,First Class,RW-19630,OFF-PA-10002479
2120,CA-2017-155460,4/13/2017,4/15/2017,First Class,RW-19630,OFF-BI-10003091
2121,US-2017-168690,01/07/2017,1/13/2017,Standard Class,TS-21085,OFF-BI-10000145
2122,CA-2017-158246,11/09/2017,11/11/2017,First Class,JB-15400,FUR-CH-10003061
2123,CA-2017-167381,9/22/2017,9/24/2017,Second Class,EH-14005,FUR-BO-10001972
2124,CA-2017-167381,9/22/2017,9/24/2017,Second Class,EH-14005,OFF-LA-10000134
2125,CA-2017-144862,12/01/2017,12/05/2017,Standard Class,EH-14005,OFF-EN-10003040
2126,CA-2017-144862,12/01/2017,12/05/2017,Standard Class,EH-14005,TEC-PH-10000923
2127,CA-2014-126032,6/23/2014,6/28/2014,Standard Class,BS-11665,TEC-AC-10000158
2128,CA-2015-134859,10/04/2015,10/09/2015,Standard Class,JK-16120,FUR-FU-10003623
2129,CA-2015-134859,10/04/2015,10/09/2015,Standard Class,JK-16120,OFF-PA-10001293
2130,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,OFF-AP-10000124
2131,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,OFF-AR-10004511
2132,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,FUR-FU-10000076
2133,CA-2015-156524,11/20/2015,11/26/2015,Standard Class,DL-12865,OFF-PA-10003883
2134,CA-2015-122210,11/30/2015,12/04/2015,Standard Class,WB-21850,OFF-BI-10003656
2135,CA-2015-122210,11/30/2015,12/04/2015,Standard Class,WB-21850,OFF-FA-10000053
2136,CA-2015-122210,11/30/2015,12/04/2015,Standard Class,WB-21850,TEC-PH-10002807
2137,CA-2015-156377,12/31/2015,01/05/2016,Standard Class,TB-21625,FUR-FU-10002364
2138,CA-2015-156377,12/31/2015,01/05/2016,Standard Class,TB-21625,OFF-BI-10002954
2139,US-2017-157896,11/16/2017,11/16/2017,Same Day,CB-12415,OFF-PA-10004092
2140,CA-2014-159520,06/06/2014,06/11/2014,Standard Class,GT-14635,OFF-BI-10003982
2141,CA-2014-159520,06/06/2014,06/11/2014,Standard Class,GT-14635,OFF-SU-10001664
2142,CA-2014-159520,06/06/2014,06/11/2014,Standard Class,GT-14635,FUR-TA-10003238
2143,CA-2016-155481,09/01/2016,09/05/2016,Standard Class,DK-13225,OFF-PA-10004675
2144,CA-2016-155481,09/01/2016,09/05/2016,Standard Class,DK-13225,TEC-PH-10002293
2145,CA-2016-155481,09/01/2016,09/05/2016,Standard Class,DK-13225,OFF-FA-10002780
2146,US-2016-152051,6/25/2016,6/29/2016,Standard Class,TS-21160,FUR-CH-10002965
2147,US-2016-152051,6/25/2016,6/29/2016,Standard Class,TS-21160,OFF-BI-10004781
2148,US-2016-152051,6/25/2016,6/29/2016,Standard Class,TS-21160,OFF-ST-10001713
2149,CA-2014-141607,12/12/2014,12/17/2014,Standard Class,WB-21850,FUR-FU-10003975
2150,CA-2017-102771,3/31/2017,04/05/2017,Standard Class,DO-13435,TEC-PH-10001536
2151,US-2017-139969,11/19/2017,11/26/2017,Standard Class,AF-10870,FUR-CH-10001973
2152,CA-2014-167360,11/24/2014,11/29/2014,Second Class,RB-19435,TEC-AC-10001772
2153,CA-2015-123505,11/22/2015,11/26/2015,Standard Class,AR-10540,OFF-PA-10002586
2154,CA-2016-117282,7/14/2016,7/18/2016,Standard Class,DR-12880,OFF-BI-10004094
2155,US-2016-120460,4/30/2016,05/05/2016,Standard Class,BF-11170,FUR-FU-10004973
2156,CA-2016-111115,7/25/2016,7/27/2016,Second Class,LB-16735,OFF-FA-10000624
2157,CA-2014-124646,6/22/2014,6/24/2014,First Class,DV-13465,OFF-ST-10001097
2158,CA-2014-124646,6/22/2014,6/24/2014,First Class,DV-13465,OFF-ST-10001469
2159,CA-2017-148166,10/21/2017,10/26/2017,Standard Class,NK-18490,OFF-AR-10004956
2160,CA-2016-159737,09/03/2016,09/09/2016,Standard Class,CS-11950,OFF-BI-10004236
2161,CA-2016-141019,5/14/2016,5/14/2016,Same Day,LH-17155,FUR-FU-10002937
2162,CA-2016-101938,01/07/2016,01/12/2016,Standard Class,DW-13480,OFF-AR-10003696
2163,CA-2017-166296,3/13/2017,3/19/2017,Standard Class,KF-16285,OFF-PA-10004359
2164,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,TEC-AC-10002402
2165,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,OFF-PA-10000551
2166,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,FUR-FU-10003394
2167,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,OFF-AR-10002067
2168,CA-2016-154018,10/13/2016,10/19/2016,Standard Class,HA-14920,OFF-BI-10004140
2169,CA-2017-117870,1/27/2017,1/30/2017,Second Class,JH-15820,OFF-AR-10004078
2170,CA-2017-117870,1/27/2017,1/30/2017,Second Class,JH-15820,TEC-AC-10000927
2171,CA-2017-117870,1/27/2017,1/30/2017,Second Class,JH-15820,TEC-PH-10003931
2172,US-2017-137491,11/19/2017,11/25/2017,Standard Class,LC-16930,FUR-CH-10004675
2173,CA-2014-152296,08/01/2014,08/03/2014,First Class,IL-15100,OFF-BI-10004506
2174,CA-2016-112025,7/30/2016,08/04/2016,Standard Class,LS-16975,OFF-BI-10002353
2175,CA-2015-132507,7/30/2015,08/03/2015,Second Class,CC-12610,OFF-ST-10000943
2176,CA-2016-125738,10/15/2016,10/21/2016,Standard Class,PB-18805,OFF-PA-10000740
2177,CA-2016-125738,10/15/2016,10/21/2016,Standard Class,PB-18805,OFF-PA-10003001
2178,CA-2016-125738,10/15/2016,10/21/2016,Standard Class,PB-18805,OFF-BI-10001628
2179,CA-2016-125738,10/15/2016,10/21/2016,Standard Class,PB-18805,OFF-PA-10001509
2180,CA-2016-128818,05/07/2016,05/11/2016,Standard Class,CJ-12010,OFF-BI-10000309
2181,CA-2016-128818,05/07/2016,05/11/2016,Standard Class,CJ-12010,OFF-LA-10003923
2182,CA-2016-128818,05/07/2016,05/11/2016,Standard Class,CJ-12010,FUR-CH-10002084
2183,CA-2016-128818,05/07/2016,05/11/2016,Standard Class,CJ-12010,TEC-MA-10000488
2184,CA-2016-128818,05/07/2016,05/11/2016,Standard Class,CJ-12010,TEC-AC-10001767
2185,CA-2016-128818,05/07/2016,05/11/2016,Standard Class,CJ-12010,FUR-FU-10001940
2186,CA-2017-124576,08/01/2017,08/04/2017,Second Class,HK-14890,OFF-BI-10002735
2187,CA-2016-101378,7/14/2016,7/14/2016,Same Day,RH-19600,TEC-AC-10002345
2188,CA-2017-143063,08/10/2017,8/15/2017,Standard Class,IL-15100,OFF-EN-10003134
2189,CA-2017-143063,08/10/2017,8/15/2017,Standard Class,IL-15100,FUR-FU-10003708
2190,CA-2017-143063,08/10/2017,8/15/2017,Standard Class,IL-15100,TEC-PH-10003645
2191,CA-2016-118913,6/25/2016,6/29/2016,Standard Class,AS-10240,OFF-AP-10000692
2192,CA-2016-128412,12/10/2016,12/17/2016,Standard Class,AP-10915,OFF-BI-10001718
2193,CA-2016-128412,12/10/2016,12/17/2016,Standard Class,AP-10915,OFF-AP-10002082
2194,CA-2016-128412,12/10/2016,12/17/2016,Standard Class,AP-10915,OFF-PA-10001125
2195,CA-2016-128412,12/10/2016,12/17/2016,Standard Class,AP-10915,OFF-AP-10000252
2196,CA-2016-128412,12/10/2016,12/17/2016,Standard Class,AP-10915,TEC-AC-10003038
2197,CA-2016-136483,12/01/2016,12/06/2016,Standard Class,AG-10390,OFF-AR-10000940
2198,CA-2014-163013,11/28/2014,12/04/2014,Standard Class,BF-11080,OFF-AR-10001954
2199,CA-2015-135363,3/28/2015,04/02/2015,Standard Class,CK-12205,OFF-PA-10003177
2200,CA-2015-135363,3/28/2015,04/02/2015,Standard Class,CK-12205,OFF-PA-10000533
2201,US-2014-165659,06/01/2014,06/06/2014,Standard Class,LT-17110,FUR-FU-10001935
2202,US-2014-165659,06/01/2014,06/06/2014,Standard Class,LT-17110,TEC-PH-10002563
2203,CA-2015-138002,09/06/2015,09/12/2015,Standard Class,BT-11305,OFF-BI-10002160
2204,CA-2015-138002,09/06/2015,09/12/2015,Standard Class,BT-11305,FUR-FU-10004748
2205,CA-2015-128860,6/29/2015,07/05/2015,Standard Class,SC-20725,FUR-FU-10001473
2206,CA-2016-164350,09/10/2016,09/12/2016,Second Class,CG-12040,OFF-AR-10000538
2207,US-2014-103905,7/14/2014,7/20/2014,Standard Class,AW-10930,OFF-BI-10001098
2208,US-2014-103905,7/14/2014,7/20/2014,Standard Class,AW-10930,TEC-PH-10001552
2209,CA-2015-129854,8/22/2015,8/26/2015,Standard Class,RB-19705,OFF-AR-10000390
2210,CA-2014-125556,11/14/2014,11/16/2014,Second Class,ML-17410,TEC-PH-10001079
2211,CA-2014-125556,11/14/2014,11/16/2014,Second Class,ML-17410,OFF-BI-10003460
2212,CA-2016-162313,11/27/2016,11/30/2016,First Class,VB-21745,OFF-AP-10003842
2213,CA-2017-107874,11/21/2017,11/25/2017,Standard Class,SW-20275,FUR-FU-10003535
2214,CA-2017-129378,10/01/2017,10/02/2017,First Class,NS-18505,OFF-BI-10002012
2215,CA-2017-129378,10/01/2017,10/02/2017,First Class,NS-18505,OFF-BI-10001922
2216,CA-2017-129378,10/01/2017,10/02/2017,First Class,NS-18505,OFF-AP-10000576
2217,CA-2017-129378,10/01/2017,10/02/2017,First Class,NS-18505,FUR-CH-10000553
2218,CA-2014-151953,9/20/2014,9/25/2014,Standard Class,DB-13555,OFF-AR-10003469
2219,CA-2017-130841,7/28/2017,08/01/2017,Standard Class,MH-17620,OFF-BI-10000145
2220,CA-2017-130841,7/28/2017,08/01/2017,Standard Class,MH-17620,OFF-ST-10001580
2221,CA-2017-130841,7/28/2017,08/01/2017,Standard Class,MH-17620,TEC-PH-10001817
2222,CA-2015-131884,12/06/2015,12/06/2015,Same Day,DK-13375,TEC-PH-10001578
2223,CA-2015-131884,12/06/2015,12/06/2015,Same Day,DK-13375,OFF-AR-10004078
2224,CA-2015-131884,12/06/2015,12/06/2015,Same Day,DK-13375,FUR-CH-10004860
2225,CA-2017-121909,7/31/2017,08/05/2017,Standard Class,EA-14035,OFF-PA-10003790
2226,CA-2016-106383,3/19/2016,3/21/2016,Second Class,BT-11440,FUR-BO-10002202
2227,CA-2017-130771,7/29/2017,08/03/2017,Standard Class,LA-16780,OFF-FA-10003059
2228,CA-2017-130771,7/29/2017,08/03/2017,Standard Class,LA-16780,TEC-PH-10002496
2229,CA-2016-139157,10/01/2016,10/05/2016,Standard Class,GM-14680,FUR-TA-10003238
2230,CA-2014-128055,3/31/2014,04/05/2014,Standard Class,AA-10315,OFF-BI-10004390
2231,CA-2014-128055,3/31/2014,04/05/2014,Standard Class,AA-10315,OFF-AP-10002765
2232,CA-2017-157091,6/26/2017,07/01/2017,Standard Class,DB-13405,FUR-FU-10000293
2233,CA-2017-132122,07/09/2017,7/14/2017,Standard Class,JH-15820,OFF-ST-10003692
2234,CA-2015-123232,12/14/2015,12/16/2015,Second Class,DJ-13630,TEC-PH-10001051
2235,CA-2017-104066,12/05/2017,12/10/2017,Standard Class,QJ-19255,TEC-AC-10001013
2236,CA-2015-145849,9/15/2015,9/17/2015,Second Class,CT-11995,OFF-ST-10000025
2237,CA-2015-145849,9/15/2015,9/17/2015,Second Class,CT-11995,OFF-AR-10000817
2238,CA-2016-122322,7/15/2016,7/21/2016,Standard Class,RH-19510,OFF-SU-10000952
2239,CA-2017-166849,4/20/2017,4/26/2017,Standard Class,SJ-20125,FUR-FU-10004597
2240,CA-2016-146633,11/15/2016,11/17/2016,Second Class,TG-21310,OFF-BI-10003527
2241,CA-2016-146633,11/15/2016,11/17/2016,Second Class,TG-21310,OFF-BI-10002982
2242,US-2016-126893,11/26/2016,12/01/2016,Standard Class,CT-11995,TEC-PH-10004165
2243,CA-2017-103380,11/21/2017,11/25/2017,Standard Class,BF-11005,OFF-ST-10003442
2244,CA-2017-103380,11/21/2017,11/25/2017,Standard Class,BF-11005,OFF-AR-10003856
2245,CA-2017-103380,11/21/2017,11/25/2017,Standard Class,BF-11005,OFF-FA-10004248
2246,CA-2017-103380,11/21/2017,11/25/2017,Standard Class,BF-11005,OFF-AP-10001492
2247,CA-2017-103380,11/21/2017,11/25/2017,Standard Class,BF-11005,TEC-PH-10004165
2248,CA-2015-116092,2/15/2015,2/18/2015,Second Class,JM-16195,OFF-PA-10004285
2249,CA-2015-116092,2/15/2015,2/18/2015,Second Class,JM-16195,OFF-BI-10001628
2250,CA-2015-116092,2/15/2015,2/18/2015,Second Class,JM-16195,OFF-BI-10000546
2251,CA-2015-116092,2/15/2015,2/18/2015,Second Class,JM-16195,OFF-AP-10001391
2252,CA-2015-116092,2/15/2015,2/18/2015,Second Class,JM-16195,OFF-PA-10000477
2253,CA-2016-117849,4/15/2016,4/17/2016,Second Class,JK-16120,OFF-PA-10004327
2254,CA-2015-169201,9/28/2015,10/01/2015,First Class,HG-14965,OFF-AP-10000696
2255,CA-2015-169201,9/28/2015,10/01/2015,First Class,HG-14965,OFF-AP-10002082
2256,CA-2016-164091,9/17/2016,9/22/2016,Standard Class,LA-16780,TEC-PH-10001944
2257,CA-2016-164091,9/17/2016,9/22/2016,Standard Class,LA-16780,FUR-FU-10004952
2258,CA-2017-105214,6/16/2017,6/19/2017,First Class,TS-21610,FUR-CH-10000015
2259,CA-2017-105214,6/16/2017,6/19/2017,First Class,TS-21610,OFF-PA-10001776
2260,CA-2015-117611,11/08/2015,11/10/2015,Second Class,MZ-17335,OFF-FA-10002280
2261,CA-2015-117611,11/08/2015,11/10/2015,Second Class,MZ-17335,TEC-AC-10002049
2262,US-2015-137960,12/18/2015,12/18/2015,Same Day,MW-18220,TEC-AC-10002253
2263,CA-2017-122994,02/06/2017,02/09/2017,First Class,MV-17485,FUR-BO-10004015
2264,CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,TEC-AC-10004145
2265,CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,OFF-PA-10002479
2266,CA-2016-131065,11/14/2016,11/16/2016,Second Class,AA-10375,OFF-BI-10004970
2267,CA-2017-149146,10/12/2017,10/12/2017,Same Day,SM-20320,OFF-PA-10003919
2268,CA-2017-137470,9/17/2017,9/17/2017,Same Day,TP-21415,OFF-PA-10002001
2269,CA-2017-105480,12/20/2017,12/26/2017,Standard Class,DK-13225,OFF-PA-10002787
2270,CA-2017-105480,12/20/2017,12/26/2017,Standard Class,DK-13225,OFF-BI-10003291
2271,CA-2017-164917,12/02/2017,12/07/2017,Standard Class,MK-17905,OFF-AR-10004344
2272,CA-2015-102036,9/21/2015,9/27/2015,Standard Class,CS-12130,OFF-ST-10003123
2273,CA-2015-142944,03/06/2015,03/11/2015,Standard Class,JL-15850,FUR-FU-10000308
2274,CA-2015-142944,03/06/2015,03/11/2015,Standard Class,JL-15850,TEC-CO-10003763
2275,CA-2014-157882,10/03/2014,10/08/2014,Second Class,AR-10405,FUR-TA-10001866
2276,CA-2014-157882,10/03/2014,10/08/2014,Second Class,AR-10405,FUR-CH-10002774
2277,CA-2014-104283,6/27/2014,07/01/2014,Standard Class,LM-17065,OFF-ST-10004337
2278,CA-2014-104283,6/27/2014,07/01/2014,Standard Class,LM-17065,FUR-TA-10001039
2279,CA-2014-104283,6/27/2014,07/01/2014,Standard Class,LM-17065,TEC-AC-10000109
2280,CA-2017-142622,10/30/2017,11/02/2017,First Class,JK-15625,FUR-CH-10003833
2281,CA-2017-142622,10/30/2017,11/02/2017,First Class,JK-15625,FUR-CH-10004289
2282,CA-2017-142622,10/30/2017,11/02/2017,First Class,JK-15625,FUR-BO-10004467
2283,CA-2016-132143,09/03/2016,09/05/2016,First Class,FM-14215,OFF-PA-10002713
2284,CA-2015-153108,03/05/2015,03/09/2015,Standard Class,SF-20200,TEC-PH-10001552
2285,CA-2015-153108,03/05/2015,03/09/2015,Standard Class,SF-20200,OFF-AP-10002222
2286,CA-2016-112676,05/05/2016,05/08/2016,First Class,PJ-18835,OFF-PA-10003971
2287,CA-2017-165687,11/17/2017,11/23/2017,Standard Class,CS-12355,OFF-AP-10004036
2288,US-2017-112928,06/01/2017,06/05/2017,Second Class,BB-10990,OFF-AP-10002287
2289,CA-2017-143343,06/10/2017,6/13/2017,First Class,BW-11200,OFF-AR-10002375
2290,CA-2017-115154,01/08/2017,01/11/2017,First Class,RS-19420,FUR-TA-10001950
2291,CA-2015-149342,4/20/2015,4/25/2015,Standard Class,TS-21160,TEC-PH-10001557
2292,CA-2015-149342,4/20/2015,4/25/2015,Standard Class,TS-21160,FUR-FU-10002937
2293,CA-2015-149342,4/20/2015,4/25/2015,Standard Class,TS-21160,OFF-PA-10001166
2294,CA-2015-130995,11/01/2015,11/06/2015,Standard Class,QJ-19255,TEC-PH-10000347
2295,CA-2017-127929,12/23/2017,12/27/2017,Standard Class,FM-14215,FUR-FU-10003708
2296,CA-2015-113145,11/01/2015,11/05/2015,Standard Class,VD-21670,OFF-PA-10002659
2297,CA-2015-113145,11/01/2015,11/05/2015,Standard Class,VD-21670,FUR-FU-10000965
2298,CA-2015-113145,11/01/2015,11/05/2015,Standard Class,VD-21670,TEC-PH-10001527
2299,CA-2015-113145,11/01/2015,11/05/2015,Standard Class,VD-21670,TEC-AC-10001838
2300,CA-2015-113145,11/01/2015,11/05/2015,Standard Class,VD-21670,TEC-PH-10002597
2301,CA-2014-162362,11/14/2014,11/18/2014,Standard Class,JL-15505,OFF-BI-10000756
2302,CA-2014-162362,11/14/2014,11/18/2014,Standard Class,JL-15505,OFF-BI-10000546
2303,CA-2016-106558,1/17/2016,1/21/2016,Standard Class,DL-13495,TEC-AC-10001142
2304,CA-2017-157931,9/17/2017,9/22/2017,Second Class,MO-17800,FUR-CH-10000785
2305,CA-2017-157931,9/17/2017,9/22/2017,Second Class,MO-17800,OFF-PA-10000474
2306,CA-2016-115574,12/23/2016,12/24/2016,First Class,BP-11185,FUR-BO-10003441
2307,CA-2015-160794,08/06/2015,08/08/2015,First Class,MS-17980,OFF-PA-10004156
2308,CA-2017-116225,11/05/2017,11/09/2017,Standard Class,SV-20935,TEC-AC-10001432
2309,US-2017-120418,06/11/2017,06/12/2017,First Class,BC-11125,FUR-CH-10001394
2310,US-2017-120418,06/11/2017,06/12/2017,First Class,BC-11125,OFF-ST-10002370
2311,US-2017-120418,06/11/2017,06/12/2017,First Class,BC-11125,OFF-AR-10002956
2312,US-2017-120418,06/11/2017,06/12/2017,First Class,BC-11125,OFF-AR-10001955
2313,US-2017-120418,06/11/2017,06/12/2017,First Class,BC-11125,OFF-ST-10001809
2314,CA-2017-122035,7/20/2017,7/25/2017,Standard Class,EM-13825,OFF-LA-10004093
2315,CA-2017-122035,7/20/2017,7/25/2017,Standard Class,EM-13825,OFF-AP-10002118
2316,CA-2017-122035,7/20/2017,7/25/2017,Standard Class,EM-13825,OFF-BI-10000404
2317,CA-2017-122035,7/20/2017,7/25/2017,Standard Class,EM-13825,FUR-CH-10003833
